Code	max_depth	test_score
251630	3	0.969182950638411
018290	1	0.8986526198070939
044480	2	0.9875759114628279
033560	3	0.9864582356722063
126340	3	0.9935334978473052
121800	4	0.9589182618087783
148140	1	0.9533365621951484
082800	1	0.8879264580668529
318410	1	0.6551379563669923
200780	1	0.9562273050065108
141000	1	0.951959814374291
090460	2	0.9038015618671666
083650	3	0.9851029235412402
086670	4	0.973298773658081
335890	1	0.8809142983325084
138580	1	0.9758069646596708
082920	2	0.9812061936253719
054220	2	0.9900967468292341
042370	2	0.9757387863747582
032850	3	0.9787044413044577
238200	2	0.9592072878324256
093190	3	0.9836430625100977
065450	2	0.9593526570252858
072950	2	0.9636322740304553
143240	2	0.9814649351886481
100090	3	0.9930753239051683
122350	5	0.9826080772477462
014970	1	0.9737001419491471
018310	2	0.9878870202384213
053700	3	0.9643576955394657
009620	3	0.9711188068159737
023600	1	0.9848448596820215
377630	6	0.49792731505556465
380320	3	0.811638497401204
009300	3	0.9388766702148056
225190	3	0.991054634289875
060310	1	0.952969208868976
361670	13	0.38847392483397614
054540	2	0.9721313975609583
065570	3	0.9624083660696925
032280	1	0.9586566078743878
002290	2	0.9904807687357976
037460	2	0.959083980895964
032750	2	0.9758999299696178
054090	3	0.9682715099473146
000250	2	0.9684385209292768
024950	3	0.9818606347710057
038500	2	0.9679270958449309
017480	2	0.9840010896049295
046390	2	0.9772704384174189
027580	3	0.9722529396650381
038540	3	0.9920507637378874
307870	1	0.9537260715363886
329560	5	0.8672318043515065
101000	2	0.9991737752546999
091580	2	0.971356370075136
263810	10	0.9590167325582377
089980	3	0.9921082671037392
042940	2	0.9407298472301999
042600	3	0.985468360145135
252990	1	0.5153333742903207
263540	17	0.9696945056519489
294630	2	0.9116809697092659
038070	4	0.9587493969206655
006730	1	0.9634450006899222
079650	3	0.9596494957058748
100660	1	0.9532457117984697
019770	5	0.98671261276683
043710	3	0.9898855941319782
092190	1	0.9233294023942387
046890	2	0.9694502752457093
063170	8	0.9845020684477146
027040	2	0.9788653818756131
018680	2	0.9609320919216562
093920	2	0.9804077321157953
189860	1	0.9551197509350485
178320	1	0.9866625245086637
122690	2	0.9391401664901238
140070	2	0.9832193555025504
011370	3	0.980168751712442
065710	2	0.9816968178574902
035890	2	0.9818801437847289
357550	1	0.9447176032932902
003100	2	0.9953962673324954
123420	2	0.9296246812350213
171090	16	0.9832008414584548
086710	2	0.853136106432272
014620	2	0.9809492803286944
037350	12	0.989506329975797
081580	2	0.9818565980503006
045300	2	0.9727476562533586
015750	2	0.9832658420950336
080470	1	0.933862508711228
043260	6	0.9816632887808109
148150	1	0.960782134469103
053060	2	0.9196173981344777
017510	2	0.9770019798310187
011560	4	0.988204026753134
100700	3	0.9785083302502089
234100	2	0.9776897277404785
024830	1	0.9629072663281324
258830	15	0.9685910476844284
036630	2	0.9772179477436141
039310	2	0.9702040451687232
067770	1	0.9825781759244525
053450	1	0.9664629130077218
234340	2	0.972027133542415
252500	1	0.9677508473948607
347000	1	0.8253498763670053
331920	4	0.9137490791721263
049180	2	0.9840900381627824
299660	5	0.9809991705587408
268600	3	0.9857218735880446
108860	1	0.9843861205976701
208370	2	0.9595497524864391
068760	3	0.9890794627987718
091990	3	0.9882146133648133
290690	1	0.9018141001900455
053110	12	0.992866714000213
950200	1	0.9413971960322238
032680	1	0.9478379679058248
032685	1	0.9263587991789058
258790	2	0.971253775164457
066910	3	0.957546429628383
043100	3	0.9848065520007677
154040	7	0.9683532241957586
035610	4	0.962450895035775
357780	1	0.9651605868551091
036830	1	0.9822829477104013
304100	1	0.8063323286074101
086980	2	0.9625045795465925
050960	1	0.965043125171899
084180	3	0.9879827882139917
253840	2	0.965064899593986
058530	3	0.9925630211082849
236200	2	0.9653008549173028
317770	1	0.9607387039180302
094840	3	0.976982799003664
192440	3	0.9615726387544359
099440	8	0.9891477628230002
033790	1	0.9947007063665534
159910	3	0.9821790251480506
115570	1	0.9488681114671272
204630	2	0.9513544213302965
253450	3	0.9623793861734375
013810	3	0.9828764932054871
039670	1	0.9607469664953052
049830	2	0.9772009818432934
020710	2	0.964787741678875
033170	3	0.9686990329858214
048870	2	0.9692437191298787
025320	2	0.9680054096863355
269620	2	0.9784426486134454
131090	1	0.932684189882024
139050	1	0.9750228862106506
290520	1	0.9352255453445174
001000	2	0.9605246778139638
025870	2	0.9751641241410866
215600	1	0.9953791540938829
065350	2	0.9949354796725405
002800	2	0.938347133990391
323280	5	-0.912372925854481
344050	4	0.9199582659658337
017000	2	0.9812804678867881
012790	3	0.9383040826425139
138070	3	0.9804373092108613
226330	3	0.9476383711151897
333050	2	0.9141149705998833
366330	7	0.25066834398920224
056700	2	0.9813996356294877
187270	6	0.941364655516279
243840	1	0.946348059903984
222800	2	0.9931276012897461
036710	2	0.9852929824079778
160980	1	0.9907601155740952
356890	1	0.6772294212706071
217330	3	0.9954168017435896
010280	1	0.9416607848359022
208640	3	0.9743470952145944
222420	1	0.9309930012883701
037760	2	0.9445357882428029
136510	1	0.9840017606521843
099320	2	0.9922524361887025
049960	2	0.987064377198905
050890	2	0.9909382589860467
013720	2	0.995142901005412
066790	6	0.994991378181972
222080	3	0.9929000151754668
352480	4	0.6419418052643683
023460	2	0.9918920395369103
264660	5	0.9880326245763322
352700	1	0.809466001953717
056730	1	0.9569257799034574
065770	2	0.9726068039604977
297090	2	0.9912104512464412
083660	5	0.9900812685632677
115530	1	0.0
225330	2	0.9612666849085134
056000	1	0.9678436709344173
115480	2	0.9533131179185267
189330	2	0.9845343697983101
035760	2	0.9883822115285087
051500	2	0.9838610848983826
096530	3	0.9909803812654864
900120	10	0.9696655425808485
101240	1	0.9753852686664813
060590	3	0.9674923151868932
260930	1	0.9812187985099072
013990	2	0.9690351870141305
123860	2	0.9634026998804388
025980	18	0.9724034587599222
050320	1	0.0
058220	8	0.994038831997786
125210	1	0.9560209764581391
052710	2	0.9791563405608174
074430	1	0.9382826976336328
092040	2	0.9677132721292357
083930	2	0.9892063384356233
149950	10	0.9879446471132599
036010	2	0.9767921757228174
050860	1	0.9359912870644478
246720	2	0.9807977089894269
067390	2	0.9887538435238691
127710	2	0.9888641272344506
227610	2	0.9916876058297714
143160	2	0.9558741859672231
054800	1	0.9410675517003326
332370	1	0.9329334851238675
339950	2	0.9618971177357725
335870	3	0.9464360059905211
351340	1	0.9422863782427707
351320	2	0.9406263427406749
373200	1	0.7887802069975445
099190	2	0.935076142317746
289010	1	0.8294565033044323
214430	1	0.9404366551449511
040910	5	0.9805183081190882
068940	1	0.9871638278420065
052860	2	0.9563022169604678
095340	1	0.9884458294574097
069920	2	0.868505879306959
038880	3	0.988104881551755
307180	3	0.9746064127127402
101390	3	0.9769157098241292
052220	2	0.9689307333235617
078860	1	0.9408639507303322
114810	3	0.9919312774767927
031310	1	0.9380402329725793
185490	3	0.981299463807657
059100	2	0.9768849059513065
262840	7	0.9408940730272131
175250	2	0.9445954020029558
052460	3	0.9822420292807902
119830	2	0.9841021535847881
052770	16	0.9906052890929467
124500	3	0.9521717065375971
099520	1	0.9752200069341358
084850	1	0.9604508159784848
027360	2	0.9932888448055069
032080	2	0.9293387412490053
013310	8	0.9594875149748349
059120	1	0.9601979971907296
158430	1	0.9635914295051559
067160	1	0.9870867990127511
001540	3	0.9530357782100553
053800	1	0.9652948730298552
065660	1	0.9695506708345435
297570	2	0.9799153204179011
260660	2	0.9362205793420549
131370	5	0.9901748518957517
140670	18	0.967047664310738
